38,84,17,13,UP
2,84,6,NULL,INVALID
13,84,8,NULL,INVALID
17,84,7,NULL,INVALID
42,85,16,7,UP
13,85,15,9,UP
35,85,12,11,UP
32,85,13,13,STILL
17,85,14,14,STILL
33,85,17,17,STILL
38,85,18,18,STILL
27,85,20,19,UP
39,85,19,20,DOWN
8,86,2,1,UP
35,86,14,6,UP
33,86,19,8,UP
32,86,16,9,UP
39,86,20,11,UP
27,86,18,12,UP
38,86,17,13,UP
31,86,1,14,DOWN
42,86,15,15,STILL
31,87,2,1,UP
8,87,5,2,UP
4,87,1,3,DOWN
30,87,7,4,UP
21,87,3,5,DOWN
18,87,4,7,DOWN
32,87,6,9,DOWN
11,87,19,10,UP
8,88,17,1,UP
21,88,3,2,UP
4,88,16,3,UP
17,88,7,4,UP
18,88,2,5,DOWN
14,88,6,6,STILL
30,88,14,7,UP
23,88,1,8,DOWN
32,88,4,9,DOWN
13,88,10,10,STILL
22,88,9,11,DOWN
35,88,8,12,DOWN
33,88,20,13,UP
38,88,15,14,UP
39,88,11,15,DOWN
27,88,13,16,DOWN
42,88,12,NULL,INVALID
15,88,19,NULL,INVALID
31,88,18,NULL,INVALID
11,88,5,NULL,INVALID
4,89,1,1,STILL
8,89,3,2,UP
23,89,9,3,UP
21,89,2,4,DOWN
32,89,14,5,UP
13,89,11,6,UP
17,89,10,7,UP
18,89,4,8,DOWN
14,89,7,9,DOWN
35,89,16,10,UP
33,89,19,11,UP
22,89,8,12,DOWN
42,89,13,13,STILL
38,89,20,14,UP
15,89,12,15,DOWN
27,89,18,16,UP
11,89,17,NULL,INVALID
39,89,15,NULL,INVALID
31,89,5,NULL,INVALID
30,89,6,NULL,INVALID
30,90,1,1,STILL
22,90,2,2,STILL
4,90,5,3,UP
23,90,8,4,UP
31,90,3,5,DOWN
18,90,4,6,DOWN
15,90,9,7,UP
14,90,12,8,UP
11,90,7,9,DOWN
21,90,14,10,UP
32,90,19,11,UP
43,90,13,12,UP
44,90,18,13,UP
45,90,16,14,UP
13,90,11,NULL,INVALID
2,90,15,NULL,INVALID
46,90,20,NULL,INVALID
17,90,6,NULL,INVALID
47,90,17,NULL,INVALID
8,90,10,NULL,INVALID
30,91,1,1,STILL
31,91,4,2,UP
18,91,6,3,UP
22,91,3,4,DOWN
15,91,8,5,UP
14,91,9,6,UP
4,91,19,7,UP
13,91,11,8,UP
43,91,10,9,UP
32,91,13,10,UP
21,91,12,11,UP
44,91,14,12,UP
45,91,18,13,UP
46,91,16,14,UP
11,91,20,15,UP
47,91,17,16,UP
8,91,5,NULL,INVALID
2,91,15,NULL,INVALID
23,91,7,NULL,INVALID
17,91,2,NULL,INVALID
30,92,1,1,STILL
22,92,2,2,STILL
18,92,6,3,UP
15,92,7,4,UP
11,92,5,5,STILL
23,92,4,7,DOWN
17,92,14,8,UP
44,92,8,9,DOWN
43,92,9,10,DOWN
21,92,11,11,STILL
13,92,13,12,UP
31,92,3,13,DOWN
32,92,12,14,DOWN
14,92,10,NULL,INVALID
30,93,2,1,UP
18,93,1,2,DOWN
31,93,3,3,STILL
4,93,6,4,UP
15,93,9,5,UP
22,93,4,6,DOWN
23,93,5,7,DOWN
8,93,20,8,UP
13,93,12,10,UP
44,93,13,11,UP
14,93,11,12,DOWN
17,93,8,13,DOWN
32,93,14,14,STILL
11,93,7,16,DOWN
2,93,16,NULL,INVALID
43,93,10,NULL,INVALID
46,93,17,NULL,INVALID
45,93,15,NULL,INVALID
30,94,1,1,STILL
22,94,5,2,UP
15,94,4,3,UP
4,94,8,4,UP
11,94,3,5,DOWN
23,94,6,6,STILL
21,94,12,7,UP
18,94,14,8,UP
13,94,17,9,UP
14,94,10,10,STILL
8,94,13,11,UP
17,94,9,12,DOWN
43,94,11,13,DOWN
45,94,19,NULL,INVALID
31,94,2,NULL,INVALID
32,94,16,NULL,INVALID
44,94,7,NULL,INVALID
2,94,15,NULL,INVALID
46,94,18,NULL,INVALID
47,94,20,NULL,INVALID
15,95,1,1,STILL
13,95,16,5,UP
43,95,15,6,UP
2,95,17,7,UP
44,95,13,8,UP
47,95,19,9,UP
46,95,20,NULL,INVALID
45,95,18,NULL,INVALID
32,95,14,NULL,INVALID
30,96,1,1,STILL
22,96,7,2,UP
18,96,5,3,UP
15,96,3,4,DOWN
4,96,6,5,UP
21,96,19,6,UP
17,96,14,7,UP
31,96,8,8,STILL
13,96,16,9,UP
2,96,13,10,UP
44,96,10,11,DOWN
32,96,12,12,STILL
45,96,15,13,UP
46,96,20,14,UP
47,96,17,15,UP
11,96,2,NULL,INVALID
14,96,18,NULL,INVALID
8,96,4,NULL,INVALID
23,96,9,NULL,INVALID
43,96,11,NULL,INVALID
30,97,6,1,UP
22,97,7,2,UP
18,97,2,3,DOWN
21,97,11,4,UP
8,97,8,5,UP
14,97,9,6,UP
10,97,16,7,UP
2,97,15,8,UP
32,97,10,9,UP
47,97,18,10,UP
4,97,5,NULL,INVALID
17,97,14,NULL,INVALID
15,97,3,NULL,INVALID
23,97,1,NULL,INVALID
31,97,4,NULL,INVALID
43,97,12,NULL,INVALID
44,97,13,NULL,INVALID
30,98,2,1,UP
22,98,1,2,DOWN
11,98,3,3,STILL
15,98,20,4,UP
44,98,8,5,UP
8,98,7,6,UP
14,98,12,7,UP
47,98,19,8,UP
21,98,14,9,UP
17,98,10,NULL,INVALID
31,98,5,NULL,INVALID
2,98,16,NULL,INVALID
18,98,4,NULL,INVALID
43,98,11,NULL,INVALID
23,98,6,NULL,INVALID
4,98,9,NULL,INVALID
32,98,13,NULL,INVALID
13,98,15,NULL,INVALID
45,98,17,NULL,INVALID
46,98,18,NULL,INVALID
30,99,2,1,UP
4,99,1,2,DOWN
22,99,10,3,UP
15,99,5,4,UP
18,99,4,5,DOWN
14,99,3,6,DOWN
8,99,9,7,UP
31,99,6,8,DOWN
17,99,12,9,UP
48,99,8,10,DOWN
32,99,13,11,UP
21,99,15,12,UP
13,99,16,13,UP
43,99,11,14,DOWN
44,99,14,15,DOWN
2,99,17,16,UP
45,99,18,17,UP
46,99,19,18,UP
47,99,20,NULL,INVALID
11,99,7,NULL,INVALID
30,100,4,1,UP
8,100,1,2,DOWN
22,100,2,3,DOWN
18,100,3,4,DOWN
21,100,20,6,UP
46,100,18,16,UP
15,100,5,NULL,INVALID
47,100,19,NULL,INVALID
30,101,1,1,STILL
31,101,2,5,DOWN
21,101,14,9,UP
13,101,16,13,UP
45,101,17,15,UP
47,101,20,16,UP
46,101,19,17,UP
2,101,18,NULL,INVALID
43,101,15,NULL,INVALID
30,102,1,1,STILL
22,102,2,2,STILL
4,102,5,3,UP
31,102,7,4,UP
18,102,4,5,DOWN
11,102,3,6,DOWN
42,102,6,7,DOWN
21,102,8,8,STILL
14,102,12,9,UP
17,102,11,10,UP
44,102,13,11,UP
2,102,16,12,UP
32,102,14,13,UP
46,102,19,14,UP
47,102,18,15,UP
45,102,17,NULL,INVALID
15,102,9,NULL,INVALID
41,102,15,NULL,INVALID
13,102,20,NULL,INVALID
8,102,10,NULL,INVALID
8,103,10,1,UP
30,103,2,2,STILL
22,103,6,3,UP
13,103,8,4,UP
21,103,5,5,STILL
32,103,13,6,UP
14,103,4,7,DOWN
44,103,9,8,UP
15,103,1,9,DOWN
41,103,20,10,UP
2,103,16,11,UP
31,103,11,NULL,INVALID
42,103,14,NULL,INVALID
18,103,12,NULL,INVALID
47,103,18,NULL,INVALID
4,103,3,NULL,INVALID
17,103,7,NULL,INVALID
11,103,15,NULL,INVALID
46,103,17,NULL,INVALID
45,103,19,NULL,INVALID
22,104,1,1,STILL
30,104,3,2,UP
18,104,6,3,UP
11,104,5,4,UP
31,104,2,5,DOWN
14,104,10,6,UP
42,104,8,7,UP
21,104,15,8,UP
17,104,12,9,UP
15,104,9,10,DOWN
41,104,11,11,STILL
13,104,16,12,UP
32,104,14,13,UP
47,104,19,15,UP
4,104,4,NULL,INVALID
8,104,7,NULL,INVALID
44,104,13,NULL,INVALID
22,105,1,1,STILL
18,105,3,2,UP
8,105,2,3,DOWN
4,105,6,4,UP
21,105,7,7,STILL
13,105,4,8,DOWN
30,105,20,12,UP
44,105,8,14,DOWN
23,105,5,NULL,INVALID
30,106,1,1,STILL
23,106,2,2,STILL
18,106,5,3,UP
11,106,4,4,STILL
4,106,11,5,UP
8,106,12,6,UP
31,106,13,7,UP
21,106,7,8,DOWN
35,106,9,10,DOWN
15,106,6,11,DOWN
32,106,14,12,UP
2,106,16,13,UP
44,106,10,14,DOWN
10,106,17,15,UP
46,106,18,16,UP
14,106,8,NULL,INVALID
22,106,15,NULL,INVALID
17,106,3,NULL,INVALID
31,107,2,1,UP
8,107,3,2,UP
22,107,1,3,DOWN
23,107,7,5,UP
11,107,6,6,STILL
13,107,4,8,DOWN
47,107,19,16,UP
46,107,20,17,UP
18,107,5,NULL,INVALID
14,108,11,1,UP
31,108,3,2,UP
8,108,15,3,UP
30,108,1,4,DOWN
15,108,12,5,UP
49,108,4,6,DOWN
4,108,10,7,UP
23,108,9,8,UP
35,108,6,9,DOWN
18,108,8,10,DOWN
50,108,20,11,UP
21,108,13,NULL,INVALID
42,108,18,NULL,INVALID
44,108,5,NULL,INVALID
2,108,7,NULL,INVALID
51,108,19,NULL,INVALID
17,108,14,NULL,INVALID
43,108,16,NULL,INVALID
52,108,17,NULL,INVALID
22,108,2,NULL,INVALID
8,109,7,1,UP
22,109,5,2,UP
4,109,1,3,DOWN
23,109,17,4,UP
15,109,2,5,DOWN
30,109,3,6,DOWN
18,109,9,7,UP
2,109,6,8,DOWN
49,109,13,9,UP
52,109,20,10,UP
43,109,11,11,STILL
31,109,8,12,DOWN
50,109,18,13,UP
42,109,15,NULL,INVALID
51,109,19,NULL,INVALID
17,109,16,NULL,INVALID
44,109,10,NULL,INVALID
14,109,4,NULL,INVALID
21,109,14,NULL,INVALID
35,109,12,NULL,INVALID
21,110,8,1,UP
8,110,4,2,UP
4,110,10,3,UP
14,110,2,4,DOWN
49,110,14,5,UP
35,110,13,6,UP
23,110,6,7,DOWN
15,110,5,8,DOWN
17,110,3,9,DOWN
43,110,18,10,UP
22,110,1,NULL,INVALID
18,110,11,NULL,INVALID
50,110,19,NULL,INVALID
30,110,7,NULL,INVALID
31,110,9,NULL,INVALID
42,110,17,NULL,INVALID
44,110,15,NULL,INVALID
52,110,16,NULL,INVALID
51,110,20,NULL,INVALID
2,110,12,NULL,INVALID
30,111,1,1,STILL
8,111,6,2,UP
22,111,3,3,STILL
23,111,2,4,DOWN
14,111,12,5,UP
4,111,8,6,UP
31,111,4,7,DOWN
18,111,9,8,UP
44,111,10,9,UP
2,111,11,10,UP
49,111,14,11,UP
43,111,13,12,UP
15,111,16,13,UP
42,111,15,14,UP
21,111,17,15,UP
17,111,5,NULL,INVALID
52,111,19,NULL,INVALID
50,111,20,NULL,INVALID
51,111,18,NULL,INVALID
35,111,7,NULL,INVALID
30,112,1,1,STILL
4,112,3,2,UP
22,112,2,3,DOWN
31,112,9,4,UP
23,112,7,5,UP
43,112,13,6,UP
17,112,12,7,UP
52,112,15,8,UP
18,112,5,9,DOWN
2,112,14,10,UP
51,112,18,11,UP
50,112,19,12,UP
21,112,17,NULL,INVALID
44,112,6,NULL,INVALID
49,112,10,NULL,INVALID
14,112,8,NULL,INVALID
35,112,11,NULL,INVALID
15,112,4,NULL,INVALID
42,112,16,NULL,INVALID
8,112,20,NULL,INVALID
30,113,1,1,STILL
8,113,2,2,STILL
22,113,5,3,UP
18,113,7,4,UP
14,113,14,5,UP
23,113,10,6,UP
17,113,17,7,UP
15,113,6,8,DOWN
42,113,8,9,DOWN
43,113,13,10,UP
52,113,16,11,UP
35,113,12,12,STILL
51,113,18,13,UP
21,113,9,NULL,INVALID
2,113,4,NULL,INVALID
4,113,19,NULL,INVALID
31,113,3,NULL,INVALID
44,113,11,NULL,INVALID
50,113,20,NULL,INVALID
49,113,15,NULL,INVALID
31,114,3,1,UP
8,114,2,2,STILL
30,114,5,3,UP
23,114,1,4,DOWN
4,114,8,5,UP
15,114,4,6,DOWN
14,114,6,7,DOWN
22,114,7,8,DOWN
43,114,10,9,UP
21,114,12,10,UP
2,114,14,11,UP
52,114,16,12,UP
44,114,17,13,UP
35,114,11,NULL,INVALID
51,114,19,NULL,INVALID
50,114,18,NULL,INVALID
17,114,9,NULL,INVALID
42,114,13,NULL,INVALID
49,114,15,NULL,INVALID
18,114,20,NULL,INVALID
30,115,3,1,UP
23,115,1,2,DOWN
31,115,2,3,DOWN
4,115,4,4,STILL
22,115,5,5,STILL
8,115,20,6,UP
17,115,6,7,DOWN
44,115,7,8,DOWN
50,115,15,9,UP
42,115,13,10,UP
43,115,9,11,DOWN
51,115,18,NULL,INVALID
18,115,17,NULL,INVALID
14,115,11,NULL,INVALID
2,115,12,NULL,INVALID
15,115,8,NULL,INVALID
21,115,16,NULL,INVALID
52,115,19,NULL,INVALID
35,115,14,NULL,INVALID
49,115,10,NULL,INVALID
23,116,3,1,UP
31,116,4,2,UP
22,116,5,3,UP
4,116,8,4,UP
30,116,2,5,DOWN
17,116,11,6,UP
18,116,12,7,UP
2,116,20,8,UP
49,116,15,9,UP
42,116,16,10,UP
52,116,14,11,UP
21,116,13,12,UP
51,116,19,13,UP
50,116,18,14,UP
14,116,9,15,DOWN
43,116,10,NULL,INVALID
35,116,17,NULL,INVALID
15,116,6,NULL,INVALID
44,116,7,NULL,INVALID
8,116,1,NULL,INVALID
23,117,1,1,STILL
31,117,2,2,STILL
30,117,3,3,STILL
8,117,4,4,STILL
14,117,5,5,STILL
17,117,9,6,UP
22,117,8,7,UP
44,117,10,8,UP
35,117,12,9,UP
42,117,11,10,UP
43,117,13,11,UP
49,117,16,12,UP
2,117,15,13,UP
51,117,20,14,UP
52,117,18,15,UP
50,117,19,16,UP
15,117,6,NULL,INVALID
4,117,7,NULL,INVALID
21,117,17,NULL,INVALID
18,117,14,NULL,INVALID
22,118,1,1,STILL
31,118,7,2,UP
8,118,3,3,STILL
30,118,5,4,UP
14,118,12,5,UP
15,118,2,6,DOWN
43,118,6,7,DOWN
18,118,20,8,UP
23,118,4,9,DOWN
35,118,9,10,DOWN
44,118,13,11,UP
49,118,14,12,UP
52,118,17,13,UP
17,118,11,14,DOWN
50,118,19,15,UP
51,118,18,16,UP
2,118,16,17,DOWN
4,118,8,NULL,INVALID
21,118,15,NULL,INVALID
42,118,10,NULL,INVALID
31,119,1,1,STILL
14,119,10,2,UP
15,119,4,3,UP
4,119,8,4,UP
44,119,7,5,UP
43,119,9,6,UP
30,119,6,7,DOWN
18,119,17,8,UP
35,119,13,9,UP
2,119,15,10,UP
17,119,11,11,STILL
53,119,20,12,UP
50,119,19,NULL,INVALID
51,119,16,NULL,INVALID
23,119,2,NULL,INVALID
49,119,14,NULL,INVALID
22,119,3,NULL,INVALID
8,119,5,NULL,INVALID
52,119,18,NULL,INVALID
4,120,1,1,STILL
8,120,7,2,UP
31,120,4,3,UP
23,120,2,4,DOWN
14,120,9,5,UP
17,120,3,6,DOWN
15,120,6,7,DOWN
30,120,8,8,STILL
2,120,11,9,UP
18,120,14,10,UP
43,120,15,11,UP
50,120,18,12,UP
53,120,20,13,UP
49,120,17,NULL,INVALID
51,120,12,NULL,INVALID
47,120,19,NULL,INVALID
44,120,10,NULL,INVALID
21,120,13,NULL,INVALID
22,120,5,NULL,INVALID
35,120,16,NULL,INVALID
30,121,1,1,STILL
31,121,2,2,STILL
22,121,3,3,STILL
8,121,4,4,STILL
48,121,5,5,STILL
35,121,10,6,UP
17,121,11,7,UP
4,121,20,8,UP
2,121,16,9,UP
21,121,13,10,UP
47,121,18,11,UP
53,121,19,12,UP
49,121,14,13,UP
14,121,8,NULL,INVALID
44,121,9,NULL,INVALID
50,121,17,NULL,INVALID
18,121,7,NULL,INVALID
43,121,12,NULL,INVALID
51,121,15,NULL,INVALID
15,121,6,NULL,INVALID
30,122,7,1,UP
8,122,1,2,DOWN
49,122,15,3,UP
15,122,10,4,UP
2,122,13,5,UP
31,122,4,6,DOWN
21,122,17,7,UP
51,122,16,8,UP
43,122,9,9,STILL
50,122,19,10,UP
53,122,20,11,UP
35,122,12,NULL,INVALID
52,122,18,NULL,INVALID
14,122,8,NULL,INVALID
4,122,6,NULL,INVALID
18,122,11,NULL,INVALID
44,122,3,NULL,INVALID
17,122,14,NULL,INVALID
23,122,5,NULL,INVALID
22,122,2,NULL,INVALID
22,123,1,1,STILL
8,123,8,2,UP
14,123,7,3,UP
18,123,9,4,UP
15,123,20,5,UP
11,123,13,6,UP
43,123,3,7,DOWN
30,123,14,8,UP
2,123,11,9,UP
44,123,4,10,DOWN
17,123,6,11,DOWN
23,123,19,12,UP
51,123,10,13,DOWN
52,123,15,14,UP
50,123,17,15,UP
53,123,18,16,UP
21,123,16,NULL,INVALID
4,123,5,NULL,INVALID
49,123,12,NULL,INVALID
31,123,2,NULL,INVALID
23,125,4,1,UP
31,125,2,2,STILL
30,125,1,3,DOWN
18,125,8,4,UP
2,125,7,5,UP
13,125,14,6,UP
66,125,19,7,UP
35,125,13,8,UP
11,125,15,9,UP
37,125,17,10,UP
49,125,11,11,STILL
63,125,10,12,DOWN
21,125,9,13,DOWN
22,125,3,NULL,INVALID
17,125,21,NULL,INVALID
56,125,20,NULL,INVALID
62,125,22,NULL,INVALID
8,125,5,NULL,INVALID
59,125,16,NULL,INVALID
14,125,6,NULL,INVALID
44,125,18,NULL,INVALID
15,125,12,NULL,INVALID
30,140,1,1,STILL
22,140,2,2,STILL
8,140,4,3,UP
31,140,6,4,UP
11,140,7,5,UP
18,140,10,6,UP
2,140,12,7,UP
63,140,13,8,UP
56,140,14,9,UP
17,140,19,10,UP
23,140,5,11,DOWN
37,140,17,NULL,INVALID
21,140,8,NULL,INVALID
15,140,11,NULL,INVALID
35,140,9,NULL,INVALID
62,140,20,NULL,INVALID
44,140,16,NULL,INVALID
14,140,3,NULL,INVALID
13,140,15,NULL,INVALID
66,140,18,NULL,INVALID
57,156,4,1,UP
30,156,1,2,DOWN
14,156,7,3,UP
15,156,8,4,UP
56,156,14,5,UP
2,156,6,6,STILL
55,156,9,7,UP
21,156,12,8,UP
18,156,10,9,UP
49,156,15,10,UP
44,156,13,11,UP
37,156,16,12,UP
59,156,19,13,UP
61,156,21,14,UP
22,156,5,15,DOWN
35,156,18,NULL,INVALID
50,156,20,NULL,INVALID
31,156,3,NULL,INVALID
62,156,22,NULL,INVALID
23,156,2,NULL,INVALID
4,156,17,NULL,INVALID
8,156,11,NULL,INVALID
30,158,3,1,UP
22,158,4,2,UP
23,158,11,3,UP
35,158,8,4,UP
21,158,9,5,UP
41,158,16,6,UP
25,158,14,7,UP
48,158,18,8,UP
2,158,15,9,UP
63,158,10,NULL,INVALID
18,158,21,NULL,INVALID
64,158,19,NULL,INVALID
60,158,22,NULL,INVALID
49,158,5,NULL,INVALID
15,158,6,NULL,INVALID
55,158,17,NULL,INVALID
57,158,1,NULL,INVALID
50,158,13,NULL,INVALID
14,158,2,NULL,INVALID
37,158,12,NULL,INVALID
56,158,7,NULL,INVALID
65,158,20,NULL,INVALID
30,160,2,1,UP
57,160,1,2,DOWN
14,160,3,3,STILL
22,160,4,4,STILL
35,160,9,5,UP
63,160,12,6,UP
56,160,7,7,STILL
64,160,10,8,UP
25,160,11,9,UP
65,160,17,10,UP
21,160,19,11,UP
41,160,14,12,UP
60,160,20,13,UP
50,160,16,14,UP
15,160,8,15,DOWN
37,160,13,NULL,INVALID
23,160,5,NULL,INVALID
55,160,15,NULL,INVALID
2,160,22,NULL,INVALID
18,160,18,NULL,INVALID
48,160,21,NULL,INVALID
49,160,6,NULL,INVALID
14,161,4,1,UP
57,161,3,2,UP
30,161,5,3,UP
23,161,7,4,UP
18,161,6,5,UP
15,161,11,6,UP
21,161,12,7,UP
63,161,18,8,UP
25,161,20,9,UP
55,161,15,10,UP
64,161,13,11,UP
65,161,14,12,UP
56,161,9,13,DOWN
48,161,21,14,UP
60,161,22,15,UP
35,161,10,16,DOWN
49,161,2,17,DOWN
2,161,17,NULL,INVALID
41,161,16,NULL,INVALID
22,161,1,NULL,INVALID
37,161,19,NULL,INVALID
50,161,8,NULL,INVALID
30,173,1,1,STILL
57,173,2,2,STILL
14,173,3,3,STILL
22,173,4,4,STILL
18,173,5,5,STILL
35,173,9,6,UP
65,173,10,7,UP
56,173,7,8,DOWN
41,173,18,9,UP
63,173,19,10,UP
64,173,20,11,UP
37,173,13,12,UP
15,173,15,13,UP
21,173,12,14,DOWN
60,173,22,15,UP
48,173,21,NULL,INVALID
23,173,6,NULL,INVALID
2,173,16,NULL,INVALID
25,173,11,NULL,INVALID
49,173,8,NULL,INVALID
55,173,17,NULL,INVALID
50,173,14,NULL,INVALID
56,175,6,1,UP
49,175,5,2,UP
23,175,8,3,UP
21,175,7,4,UP
22,175,4,5,DOWN
37,175,18,6,UP
68,175,17,7,UP
30,175,3,8,DOWN
41,175,19,NULL,INVALID
69,175,21,NULL,INVALID
25,175,10,NULL,INVALID
64,175,14,NULL,INVALID
48,175,22,NULL,INVALID
15,175,12,NULL,INVALID
44,175,20,NULL,INVALID
57,175,1,NULL,INVALID
70,175,15,NULL,INVALID
14,175,2,NULL,INVALID
35,175,11,NULL,INVALID
71,175,9,NULL,INVALID
55,175,16,NULL,INVALID
65,175,13,NULL,INVALID
57,176,1,1,STILL
30,176,4,2,UP
49,176,8,3,UP
23,176,11,4,UP
56,176,6,5,UP
44,176,12,6,UP
25,176,9,7,UP
68,176,19,8,UP
48,176,20,9,UP
35,176,21,NULL,INVALID
70,176,16,NULL,INVALID
22,176,3,NULL,INVALID
64,176,15,NULL,INVALID
21,176,5,NULL,INVALID
55,176,14,NULL,INVALID
14,176,2,NULL,INVALID
15,176,13,NULL,INVALID
65,176,10,NULL,INVALID
71,176,7,NULL,INVALID
30,177,3,1,UP
14,177,2,2,STILL
22,177,6,3,UP
71,177,8,4,UP
21,177,16,5,UP
55,177,13,6,UP
63,177,19,7,UP
69,177,22,8,UP
48,177,21,9,UP
65,177,12,10,UP
70,177,10,11,DOWN
64,177,15,NULL,INVALID
44,177,11,NULL,INVALID
56,177,4,NULL,INVALID
49,177,7,NULL,INVALID
68,177,20,NULL,INVALID
23,177,9,NULL,INVALID
57,177,1,NULL,INVALID
37,177,18,NULL,INVALID
25,177,17,NULL,INVALID
57,191,1,1,STILL
14,191,2,2,STILL
49,191,6,3,UP
56,191,8,4,UP
35,191,4,5,DOWN
65,191,5,6,DOWN
25,191,11,7,UP
71,191,10,8,UP
44,191,21,9,UP
21,191,7,NULL,INVALID
55,191,12,NULL,INVALID
15,191,15,NULL,INVALID
73,191,19,NULL,INVALID
63,191,16,NULL,INVALID
74,191,17,NULL,INVALID
75,191,22,NULL,INVALID
30,191,3,NULL,INVALID
64,191,20,NULL,INVALID
23,191,9,NULL,INVALID
76,191,18,NULL,INVALID
68,191,13,NULL,INVALID
22,191,14,NULL,INVALID
57,192,1,1,STILL
14,192,2,2,STILL
30,192,4,3,UP
25,192,5,4,UP
49,192,3,5,DOWN
21,192,7,6,UP
35,192,10,7,UP
56,192,6,8,DOWN
55,192,15,9,UP
76,192,16,10,UP
65,192,14,11,UP
71,192,11,NULL,INVALID
44,192,9,NULL,INVALID
22,192,13,NULL,INVALID
73,192,21,NULL,INVALID
74,192,19,NULL,INVALID
64,192,22,NULL,INVALID
68,192,17,NULL,INVALID
63,192,20,NULL,INVALID
15,192,12,NULL,INVALID
75,192,18,NULL,INVALID
23,192,8,NULL,INVALID
30,193,2,1,UP
57,193,3,2,UP
56,193,4,3,UP
25,193,8,4,UP
55,193,11,5,UP
14,193,1,6,DOWN
21,193,10,7,UP
71,193,9,8,UP
49,193,6,9,DOWN
22,193,14,10,UP
15,193,16,11,UP
68,193,13,12,UP
75,193,19,13,UP
73,193,21,14,UP
44,193,15,15,STILL
74,193,20,NULL,INVALID
35,193,7,NULL,INVALID
65,193,12,NULL,INVALID
23,193,5,NULL,INVALID
63,193,17,NULL,INVALID
76,193,22,NULL,INVALID
64,193,18,NULL,INVALID
30,199,2,1,UP
57,199,1,2,DOWN
56,199,5,3,UP
25,199,11,4,UP
21,199,10,5,UP
23,199,21,6,UP
35,199,3,7,DOWN
75,199,19,8,UP
68,199,17,9,UP
55,199,8,NULL,INVALID
64,199,12,NULL,INVALID
44,199,22,NULL,INVALID
22,199,16,NULL,INVALID
50,199,15,NULL,INVALID
14,199,4,NULL,INVALID
15,199,14,NULL,INVALID
73,199,20,NULL,INVALID
74,199,18,NULL,INVALID
65,199,9,NULL,INVALID
63,199,13,NULL,INVALID
49,199,6,NULL,INVALID
71,199,7,NULL,INVALID
57,200,3,1,UP
14,200,14,2,UP
30,200,4,3,UP
56,200,8,4,UP
23,200,9,5,UP
35,200,11,6,UP
71,200,15,7,UP
65,200,18,8,UP
25,200,17,9,UP
15,200,16,10,UP
75,200,21,11,UP
73,200,22,12,UP
50,200,12,NULL,INVALID
74,200,19,NULL,INVALID
21,200,1,NULL,INVALID
55,200,2,NULL,INVALID
49,200,7,NULL,INVALID
22,200,5,NULL,INVALID
64,200,13,NULL,INVALID
63,200,6,NULL,INVALID
44,200,10,NULL,INVALID
68,200,20,NULL,INVALID
57,201,1,1,STILL
14,201,2,2,STILL
35,201,3,3,STILL
71,201,5,4,UP
30,201,9,5,UP
23,201,4,6,DOWN
21,201,8,7,UP
56,201,6,8,DOWN
49,201,10,9,UP
55,201,11,10,UP
25,201,7,11,DOWN
15,201,14,12,UP
68,201,15,13,UP
63,201,17,14,UP
44,201,16,15,UP
74,201,21,16,UP
65,201,12,NULL,INVALID
75,201,20,NULL,INVALID
22,201,13,NULL,INVALID
50,201,19,NULL,INVALID
64,201,18,NULL,INVALID
71,203,3,1,UP
23,203,8,2,UP
55,203,10,3,UP
49,203,9,4,UP
64,203,16,5,UP
15,203,13,6,UP
14,203,2,7,DOWN
75,203,21,8,UP
21,203,7,NULL,INVALID
30,203,4,NULL,INVALID
56,203,5,NULL,INVALID
74,203,22,NULL,INVALID
35,203,6,NULL,INVALID
68,203,19,NULL,INVALID
50,203,17,NULL,INVALID
57,203,1,NULL,INVALID
25,203,11,NULL,INVALID
65,203,12,NULL,INVALID
63,203,18,NULL,INVALID
73,203,20,NULL,INVALID
14,207,4,1,UP
30,207,3,2,UP
57,207,6,3,UP
77,207,10,4,UP
44,207,9,5,UP
78,207,13,6,UP
75,207,16,7,UP
49,207,2,8,DOWN
15,207,17,9,UP
64,207,22,10,UP
22,207,11,NULL,INVALID
63,207,18,NULL,INVALID
76,207,19,NULL,INVALID
55,207,8,NULL,INVALID
79,207,15,NULL,INVALID
21,207,14,NULL,INVALID
50,207,21,NULL,INVALID
23,207,12,NULL,INVALID
35,207,1,NULL,INVALID
56,207,5,NULL,INVALID
65,207,7,NULL,INVALID
71,207,20,NULL,INVALID
35,208,1,1,STILL
77,208,3,2,UP
44,208,5,3,UP
57,208,4,4,STILL
30,208,2,5,DOWN
55,208,6,6,STILL
65,208,13,7,UP
21,208,7,8,DOWN
49,208,8,9,DOWN
14,208,12,10,UP
78,208,19,11,UP
15,208,17,12,UP
63,208,22,13,UP
75,208,15,14,UP
50,208,21,15,UP
56,208,14,16,DOWN
71,208,9,17,DOWN
79,208,18,18,STILL
23,208,10,NULL,INVALID
22,208,11,NULL,INVALID
64,208,16,NULL,INVALID
76,208,20,NULL,INVALID
35,209,1,1,STILL
56,209,7,2,UP
23,209,6,3,UP
65,209,8,4,UP
57,209,17,5,UP
77,209,12,6,UP
55,209,11,7,UP
63,209,19,8,UP
15,209,18,9,UP
76,209,15,10,UP
78,209,14,NULL,INVALID
64,209,22,NULL,INVALID
75,209,20,NULL,INVALID
50,209,16,NULL,INVALID
79,209,21,NULL,INVALID
